Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Dominica,DMA,12.4903925531612
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Dominican Republic,DOM,29.7690586812
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Ecuador,ECU,36.7788237639279
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,"Egypt, Arab Rep.",EGY,39.8903338554165
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,El Salvador,SLV,26.0135339989829
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Equatorial Guinea,GNQ,70.1909452181904
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Eritrea,ERI,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Estonia,EST,24.7726507073494
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Eswatini,SWZ,35.6131395481089
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Ethiopia,ETH,13.4713245062584
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Faroe Islands,FRO,15.6681830410644
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Fiji,FJI,15.0127655838331
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Finland,FIN,23.0974832887862
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,France,FRA,17.7459396724758
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,French Polynesia,PYF,10.7946268451445
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Gabon,GAB,52.7222416503812
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,"Gambia, The",GMB,13.214834279827
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Georgia,GEO,18.6984320781391
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Germany,DEU,27.0109959930724
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Ghana,GHA,33.8982025816985
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Gibraltar,GIB,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Greece,GRC,14.1196677812184
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Greenland,GRL,15.6961945959501
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Grenada,GRD,12.8104378636674
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Guam,GUM,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Guatemala,GTM,23.1927165333151
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Guinea,GIN,29.694167389804
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Guinea-Bissau,GNB,14.4150495042825
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Guyana,GUY,24.3921272261287
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Haiti,HTI,26.5606297593527
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Honduras,HND,24.510778796214
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,"Hong Kong SAR, China",HKG,7.0675064878175
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Hungary,HUN,25.6905388607799
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Iceland,ISL,20.7770659639803
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,India,IND,27.6564012022075
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Indonesia,IDN,41.9283421270033
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,"Iran, Islamic Rep.",IRN,39.2282280462404
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Iraq,IRQ,55.3075963759279
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Ireland,IRL,24.4531448927711
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Isle of Man,IMN,8.25754873513739
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Israel,ISR,19.8242655513047
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Italy,ITA,20.7984291070401
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Jamaica,JAM,18.3652279034414
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Japan,JPN,27.3136267349767
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Jordan,JOR,25.5087965588519
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Kazakhstan,KAZ,33.2094258316125
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Kenya,KEN,19.0360328023672
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Kiribati,KIR,14.5388413970375
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,"Korea, Dem. People's Rep.",PRK,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,"Korea, Rep.",KOR,34.0916723723005
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Kosovo,XKX,26.5170668316715
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Kuwait,KWT,70.5489263237038
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Kyrgyz Republic,KGZ,23.8882289228189
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Lao PDR,LAO,28.815000545489
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Latvia,LVA,18.938518997154
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Lebanon,LBN,16.2094101272442
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Lesotho,LSO,32.1608736210412
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Liberia,LBR,18.554810004303
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Libya,LBY,46.7692775548728
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Liechtenstein,LIE,39.647172626367
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Lithuania,LTU,27.5077238210517
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Luxembourg,LUX,10.810880633632
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,"Macao SAR, China",MAC,5.03926880661139
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Madagascar,MDG,19.2497828687657
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Malawi,MWI,17.2649267145494
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Malaysia,MYS,39.9244244845871
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Maldives,MDV,8.41391069745155
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Mali,MLI,18.3849719003501
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Malta,MLT,12.9888437995467
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Marshall Islands,MHL,14.6424773819495
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Mauritania,MRT,28.4377715177334
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Mauritius,MUS,19.7179475010678
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Mexico,MEX,31.9175541132511
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,"Micronesia, Fed. Sts.",FSM,6.03049045000354
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Moldova,MDA,21.1263772009346
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Monaco,MCO,12.630372277451
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Mongolia,MNG,31.4976232744188
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Montenegro,MNE,14.3036482604292
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Morocco,MAR,25.8132675090419
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Mozambique,MOZ,17.4884683555603
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Myanmar,MMR,34.4897147952972
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Namibia,NAM,26.630102972046
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Nauru,NRU,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Nepal,NPL,13.5645652301523
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Netherlands,NLD,18.4123533265829
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,New Caledonia,NCL,23.9317062447332
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,New Zealand,NZL,21.377590967157
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Nicaragua,NIC,25.0986533853432
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Niger,NER,23.6059602383299
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Nigeria,NGA,24.6436085906069
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,North Macedonia,MKD,22.822578658191
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Northern Mariana Islands,MNP,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Norway,NOR,34.6738352116026
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Oman,OMN,62.0565724353867
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Pakistan,PAK,20.8659912298838
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Palau,PLW,7.07068073876008
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Panama,PAN,26.6345915779606
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Papua New Guinea,PNG,32.7848336169925
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Paraguay,PRY,33.608075846468
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Peru,PER,31.701403934103
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Philippines,PHL,31.0474444746342
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Poland,POL,29.995789602435
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Portugal,PRT,18.9367801464576
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Puerto Rico,PRI,49.9339162757282
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Qatar,QAT,69.7579474572513
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Romania,ROU,32.5714137918456
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Russian Federation,RUS,27.9315270606099
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Rwanda,RWA,17.559265945929
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Samoa,WSM,15.2095204342126
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,San Marino,SMR,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Sao Tome and Principe,STP,12.8163490377908
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Saudi Arabia,SAU,56.6521095090644
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Senegal,SEN,23.1526032786161
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Serbia,SRB,25.237090734551
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Seychelles,SYC,15.7699602116362
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Sierra Leone,SLE,15.6143700139316
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Singapore,SGP,24.1685192477514
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Sint Maarten (Dutch part),SXM,7.30134132158881
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Slovak Republic,SVK,30.5233505220987
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Slovenia,SVN,28.1368465759898
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Solomon Islands,SLB,16.8604001908571
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Somalia,SOM,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,South Africa,ZAF,24.3052820058227
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,South Sudan,SSD,46.6994007328919
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Spain,ESP,20.063567200719
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Sri Lanka,LKA,30.5178954280569
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,St. Kitts and Nevis,KNA,21.3549377319267
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,St. Lucia,LCA,9.9824690667954
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,St. Martin (French part),MAF,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,St. Vincent and the Grenadines,VCT,14.1124131006087
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Sudan,SDN,18.1004960644315
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Suriname,SUR,30.2474846767665
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Sweden,SWE,21.7861212754181
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Switzerland,CHE,24.323915072693
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Syrian Arab Republic,SYR,19.4952280344006
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Tajikistan,TJK,22.6047415105536
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Tanzania,TZA,25.1415034758525
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Thailand,THA,36.7630403655124
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Timor-Leste,TLS,16.9792969455941
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Togo,TGO,23.8476899946971
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Tonga,TON,16.1051334658986
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Trinidad and Tobago,TTO,43.2823848820858
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Tunisia,TUN,27.1288836396189
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Turkiye,TUR,28.1166611892662
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Turkmenistan,TKM,60.6696011092838
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Turks and Caicos Islands,TCA,9.29815592043468
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Tuvalu,TUV,7.39348837209302
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Uganda,UGA,25.222682012996
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Ukraine,UKR,22.8189915653958
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,United Arab Emirates,ARE,51.9897136679655
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,United Kingdom,GBR,18.2286951937006
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,United States,USA,19.3315152083176
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Uruguay,URY,24.7006411459084
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Uzbekistan,UZB,22.0708925481202
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Vanuatu,VUT,7.51367213552088
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,"Venezuela, RB",VEN,37.2446888923877
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Viet Nam,VNM,35.2985684880329
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Virgin Islands (U.S.),VIR,..
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,West Bank and Gaza,PSE,17.9717935338142
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,"Yemen, Rep.",YEM,39.8882580148089
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Zambia,ZMB,32.9441480248783
"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,Zimbabwe,ZWE,23.7185476195259
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Afghanistan,AFG,11.477587555803
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Albania,ALB,5.32578898520395
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Algeria,DZA,30.9360343772604
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,American Samoa,ASM,11.9751166407465
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Andorra,AND,3.67687366253974
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Angola,AGO,4.76307157240238
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Antigua and Barbuda,ATG,2.76939111001279
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Argentina,ARG,14.7727785491821
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Armenia,ARM,9.66640553649803
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Aruba,ABW,3.43935218464331
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Australia,AUS,6.36490080921676
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Austria,AUT,16.5600152509678
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Azerbaijan,AZE,4.70701069744349
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Bahamas, The",BHS,2.68979844735212
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bahrain,BHR,14.9280933710803
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bangladesh,BGD,16.6127076619157
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Barbados,BRB,5.56334437930155
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Belarus,BLR,21.0873800866231
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Belgium,BEL,12.5646861948773
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Belize,BLZ,7.09998013791036
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Benin,BEN,10.3866281769808
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bermuda,BMU,0.480075734472843
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bhutan,BTN,8.3384312752268
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bolivia,BOL,9.73832796276455
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bosnia and Herzegovina,BIH,10.940195399639
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Botswana,BWA,7.84878664502911
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Brazil,BRA,10.3370973998231
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,British Virgin Islands,VGB,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Brunei Darussalam,BRN,16.1282990823317
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bulgaria,BGR,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Burkina Faso,BFA,10.9960425440905
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Burundi,BDI,10.1242098337419
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cabo Verde,CPV,5.18841665051269
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cambodia,KHM,15.3975668289179
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cameroon,CMR,14.5140212331135
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Canada,CAN,9.42615082382699
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cayman Islands,CYM,0.826451910375307
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Central African Republic,CAF,17.4432276090289
